experiment,trace_id,time_sec,agent,policy,selected_type,selected_actions,decision_basis,selected_value,runner_up_value,selection_margin,threshold,threshold_margin,eligible_ready_count,unselected_ready_count,no_op_basis,margin_status,issues,safety_boundary
E4_rule_aura_basic_defense,tsra-r-trace-00056,275,TSRA-R,rule_defense_basic,defense_events,video_throttle,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,aura-trace-00029,280,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00057,280,TSRA-R,rule_defense_basic,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00058,285,TSRA-R,rule_defense_basic,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,aura-trace-00030,290,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00059,290,TSRA-R,rule_defense_basic,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00060,295,TSRA-R,rule_defense_basic,defense_events,stale_badge,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,aura-trace-00031,300,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00061,300,TSRA-R,rule_defense_basic,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00001,0,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00001,0,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00002,5,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00002,10,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00003,10,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00004,15,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00003,20,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00005,20,TSRA-R,rule_defense_full,defense_events,stale_badge,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00006,25,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00004,30,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00007,30,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00008,35,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00005,40,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00009,40,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00010,45,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00006,50,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00011,50,TSRA-R,rule_defense_full,defense_events,stale_badge,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00012,55,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00007,60,AURA,rule_attack_score,attack_event,queue_pressure,top_attack_score_minus_runner_up_and_threshold,0.543691,0.434227,0.109464,0.12,0.423691,0,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00013,60,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00014,65,TSRA-R,rule_defense_full,defense_events,"priority_reroute, video_throttle",selected_all_eligible_ready_defense_actions,2,,2,,,2,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00008,70,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00015,70,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00016,75,TSRA-R,rule_defense_full,defense_events,pace_switch,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00009,80,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00017,80,TSRA-R,rule_defense_full,defense_events,stale_badge,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00018,85,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00010,90,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00019,90,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00020,95,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00011,100,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00021,100,TSRA-R,rule_defense_full,defense_events,video_throttle,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00022,105,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00012,110,AURA,rule_attack_score,attack_event,queue_pressure,top_attack_score_minus_runner_up_and_threshold,0.916763,0.915089,0.001674,0.12,0.796763,0,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00023,110,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00024,115,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00013,120,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00025,120,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00026,125,TSRA-R,rule_defense_full,defense_events,priority_reroute,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00014,130,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00027,130,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00028,135,TSRA-R,rule_defense_full,defense_events,video_throttle,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00015,140,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00029,140,TSRA-R,rule_defense_full,defense_events,stale_badge,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00030,145,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00016,150,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00031,150,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00032,155,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00017,160,AURA,rule_attack_score,attack_event,queue_pressure,top_attack_score_minus_runner_up_and_threshold,0.9775,0.896141,0.081359,0.12,0.8575,0,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00033,160,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00034,165,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00018,170,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00035,170,TSRA-R,rule_defense_full,defense_events,"video_throttle, stale_badge",selected_all_eligible_ready_defense_actions,2,,2,,,2,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00036,175,TSRA-R,rule_defense_full,defense_events,priority_reroute,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00019,180,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00037,180,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00038,185,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00020,190,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00039,190,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00040,195,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00021,200,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00041,200,TSRA-R,rule_defense_full,defense_events,"priority_reroute, stale_badge",selected_all_eligible_ready_defense_actions,2,,2,,,2,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00042,205,TSRA-R,rule_defense_full,defense_events,video_throttle,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00022,210,AURA,rule_attack_score,attack_event,queue_pressure,top_attack_score_minus_runner_up_and_threshold,0.9475,0.891155,0.056345,0.12,0.8275,0,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00043,210,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00044,215,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00023,220,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00045,220,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00046,225,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00024,230,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00047,230,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00048,235,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00025,240,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00049,240,TSRA-R,rule_defense_full,defense_events,video_throttle,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00050,245,TSRA-R,rule_defense_full,defense_events,priority_reroute,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00026,250,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00051,250,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00052,255,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00027,260,AURA,rule_attack_score,attack_event,queue_pressure,top_attack_score_minus_runner_up_and_threshold,0.9035,0.858494,0.045006,0.12,0.7835,0,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00053,260,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00054,265,TSRA-R,rule_defense_full,defense_events,stale_badge,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00028,270,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00055,270,TSRA-R,rule_defense_full,defense_events,priority_reroute,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00056,275,TSRA-R,rule_defense_full,defense_events,video_throttle,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00029,280,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00057,280,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00058,285,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00030,290,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00059,290,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00060,295,TSRA-R,rule_defense_full,defense_events,stale_badge,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00031,300,AURA,rule_attack_score,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00061,300,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,aura-ml-trace-00001,0,AURA-ML,ml_impact_predictor,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00001,0,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00002,5,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,aura-ml-trace-00002,10,AURA-ML,ml_impact_predictor,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00003,10,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00004,15,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,aura-ml-trace-00003,20,AURA-ML,ml_impact_predictor,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00005,20,TSRA-R,rule_defense_full,defense_events,stale_badge,selected_all_eligible_ready_defense_actions,1,,1,,,1,0,,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00006,25,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,aura-ml-trace-00004,30,AURA-ML,ml_impact_predictor,no_op,no_op,pre_start_or_cooldown_no_candidates,,,,0.12,,0,0,no scored attack candidates available,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00007,30,TSRA-R,rule_defense_full,no_op,no_op,eligible_ready_defense_conditions,,,,,,0,0,no enabled defense candidate was both eligible and ready,pass,,"closed simulation decision-margin audit only; no RF, exploit, or live network action"
