experiment,trace_id,time_sec,agent,policy,selected_type,selected_actions,candidate_count,top_candidate_actions,matched_candidate_actions,required_tools,observed_tools,candidate_support,tool_support,score_or_threshold_support,causal_status,issues,safety_boundary
E4_rule_aura_basic_defense,aura-trace-00028,270,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00055,270,TSRA-R,rule_defense_basic,no_op,no_op,3,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00056,275,TSRA-R,rule_defense_basic,defense_events,video_throttle,3,video_throttle,video_throttle,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,aura-trace-00029,280,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00057,280,TSRA-R,rule_defense_basic,no_op,no_op,3,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00058,285,TSRA-R,rule_defense_basic,no_op,no_op,3,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,aura-trace-00030,290,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00059,290,TSRA-R,rule_defense_basic,no_op,no_op,3,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00060,295,TSRA-R,rule_defense_basic,defense_events,stale_badge,3,stale_badge,stale_badge,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,aura-trace-00031,300,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E4_rule_aura_basic_defense,tsra-r-trace-00061,300,TSRA-R,rule_defense_basic,no_op,no_op,3,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00001,0,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00001,0,TSRA-R,rule_defense_full,no_op,no_op,4,priority_reroute,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00002,5,TSRA-R,rule_defense_full,no_op,no_op,4,priority_reroute,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00002,10,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00003,10,TSRA-R,rule_defense_full,no_op,no_op,4,priority_reroute,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00004,15,TSRA-R,rule_defense_full,no_op,no_op,4,priority_reroute,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00003,20,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00005,20,TSRA-R,rule_defense_full,defense_events,stale_badge,4,stale_badge,stale_badge,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00006,25,TSRA-R,rule_defense_full,no_op,no_op,4,stale_badge,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00004,30,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00007,30,TSRA-R,rule_defense_full,no_op,no_op,4,stale_badge,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00008,35,TSRA-R,rule_defense_full,no_op,no_op,4,stale_badge,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00005,40,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00009,40,TSRA-R,rule_defense_full,no_op,no_op,4,stale_badge,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00010,45,TSRA-R,rule_defense_full,no_op,no_op,4,stale_badge,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00006,50,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00011,50,TSRA-R,rule_defense_full,defense_events,stale_badge,4,stale_badge,stale_badge,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00012,55,TSRA-R,rule_defense_full,no_op,no_op,4,stale_badge,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00007,60,AURA,rule_attack_score,attack_event,queue_pressure,4,queue_pressure,queue_pressure,"generate_attack_candidates, estimate_detectability, estimate_candidate_effect","generate_attack_candidates, estimate_candidate_effect, estimate_detectability",pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00013,60,TSRA-R,rule_defense_full,no_op,no_op,4,stale_badge,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00014,65,TSRA-R,rule_defense_full,defense_events,"priority_reroute, video_throttle",4,"priority_reroute, video_throttle","priority_reroute, video_throttle",evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00008,70,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00015,70,TSRA-R,rule_defense_full,no_op,no_op,4,"priority_reroute, video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00016,75,TSRA-R,rule_defense_full,defense_events,pace_switch,4,pace_switch,pace_switch,"evaluate_defense_conditions, select_fallback_link","evaluate_defense_conditions, select_fallback_link",pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00009,80,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00017,80,TSRA-R,rule_defense_full,defense_events,stale_badge,4,stale_badge,stale_badge,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00018,85,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00010,90,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00019,90,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00020,95,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00011,100,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00021,100,TSRA-R,rule_defense_full,defense_events,video_throttle,4,video_throttle,video_throttle,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00022,105,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00012,110,AURA,rule_attack_score,attack_event,queue_pressure,6,queue_pressure,queue_pressure,"generate_attack_candidates, estimate_detectability, estimate_candidate_effect","generate_attack_candidates, estimate_candidate_effect, estimate_detectability",pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00023,110,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00024,115,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00013,120,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00025,120,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00026,125,TSRA-R,rule_defense_full,defense_events,priority_reroute,4,priority_reroute,priority_reroute,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00014,130,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00027,130,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00028,135,TSRA-R,rule_defense_full,defense_events,video_throttle,4,video_throttle,video_throttle,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00015,140,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00029,140,TSRA-R,rule_defense_full,defense_events,stale_badge,4,stale_badge,stale_badge,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00030,145,TSRA-R,rule_defense_full,no_op,no_op,4,"priority_reroute, video_throttle",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00016,150,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00031,150,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00032,155,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00017,160,AURA,rule_attack_score,attack_event,queue_pressure,5,queue_pressure,queue_pressure,"generate_attack_candidates, estimate_detectability, estimate_candidate_effect","generate_attack_candidates, estimate_candidate_effect, estimate_detectability",pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00033,160,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00034,165,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00018,170,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00035,170,TSRA-R,rule_defense_full,defense_events,"video_throttle, stale_badge",4,"video_throttle, stale_badge","video_throttle, stale_badge",evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00036,175,TSRA-R,rule_defense_full,defense_events,priority_reroute,4,priority_reroute,priority_reroute,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00019,180,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00037,180,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00038,185,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00020,190,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00039,190,TSRA-R,rule_defense_full,no_op,no_op,4,"priority_reroute, video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00040,195,TSRA-R,rule_defense_full,no_op,no_op,4,"priority_reroute, video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00021,200,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00041,200,TSRA-R,rule_defense_full,defense_events,"priority_reroute, stale_badge",4,"priority_reroute, stale_badge","priority_reroute, stale_badge",evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00042,205,TSRA-R,rule_defense_full,defense_events,video_throttle,4,video_throttle,video_throttle,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00022,210,AURA,rule_attack_score,attack_event,queue_pressure,5,queue_pressure,queue_pressure,"generate_attack_candidates, estimate_detectability, estimate_candidate_effect","generate_attack_candidates, estimate_candidate_effect, estimate_detectability",pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00043,210,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00044,215,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00023,220,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00045,220,TSRA-R,rule_defense_full,no_op,no_op,4,"priority_reroute, video_throttle",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00046,225,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00024,230,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00047,230,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00048,235,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00025,240,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00049,240,TSRA-R,rule_defense_full,defense_events,video_throttle,4,video_throttle,video_throttle,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00050,245,TSRA-R,rule_defense_full,defense_events,priority_reroute,4,priority_reroute,priority_reroute,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00026,250,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00051,250,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00052,255,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00027,260,AURA,rule_attack_score,attack_event,queue_pressure,5,queue_pressure,queue_pressure,"generate_attack_candidates, estimate_detectability, estimate_candidate_effect","generate_attack_candidates, estimate_candidate_effect, estimate_detectability",pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00053,260,TSRA-R,rule_defense_full,no_op,no_op,4,video_throttle,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00054,265,TSRA-R,rule_defense_full,defense_events,stale_badge,4,stale_badge,stale_badge,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00028,270,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00055,270,TSRA-R,rule_defense_full,defense_events,priority_reroute,4,priority_reroute,priority_reroute,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00056,275,TSRA-R,rule_defense_full,defense_events,video_throttle,4,video_throttle,video_throttle,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00029,280,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00057,280,TSRA-R,rule_defense_full,no_op,no_op,4,"priority_reroute, video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00058,285,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00030,290,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00059,290,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00060,295,TSRA-R,rule_defense_full,defense_events,stale_badge,4,stale_badge,stale_badge,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,aura-trace-00031,300,AURA,rule_attack_score,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E5_rule_aura_tsra_r,tsra-r-trace-00061,300,TSRA-R,rule_defense_full,no_op,no_op,4,"video_throttle, stale_badge",no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,aura-ml-trace-00001,0,AURA-ML,ml_impact_predictor,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00001,0,TSRA-R,rule_defense_full,no_op,no_op,4,priority_reroute,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00002,5,TSRA-R,rule_defense_full,no_op,no_op,4,priority_reroute,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,aura-ml-trace-00002,10,AURA-ML,ml_impact_predictor,no_op,no_op,0,none,no_op,none,none,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00003,10,TSRA-R,rule_defense_full,no_op,no_op,4,priority_reroute,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
E6_ml_aura_tsra_r,tsra-r-trace-00004,15,TSRA-R,rule_defense_full,no_op,no_op,4,priority_reroute,no_op,evaluate_defense_conditions,evaluate_defense_conditions,pass,pass,pass,pass,,"closed simulation decision-causality audit only; no RF, exploit, or live network action"
